regress,/rɪˈɡrɛs/,"퇴행하다, 퇴보하다","Without practice, his skills began to regress quickly."
get set,,준비를 갖추다,"On your marks, get set, go!"
redeem,/rɪˈdiːm/,(전당포에 맡긴 귀중품 등을 돈을 주고) 되찾다,He went to the pawnshop to redeem his grandfather's watch.
yet another,,또 하나의,This is yet another example of his carelessness.
marvel,/ˈmɑrvəl/,"경이, 경이로운 사람, 경이로운 것",The ancient bridge is a marvel of engineering.
do you mind?,,"저기요!, 그만 좀 하세요! <짜증이 난 상태에서 상대방에게 하는 말>",Do you mind? I'm trying to concentrate here.
chitchat,/ˈtʃɪtˌtʃæt/,"수다, 잡담",We spent the afternoon in casual chitchat over coffee.
as well,,~도 또한 <too와 같은 의미>,"I'd like a coffee, and a slice of cake as well."
when to,,언제 ~할지,He hasn't decided when to start his new business.
remarkable,/rɪˈmɑrkəbəl/,"놀랄 만한, 놀라운, 주목할 만한",She made a remarkable recovery after the surgery.
muse,/mjuːz/,"골똘히 생각하다, 곰곰이 생각하다, 사색하다","He sat by the window, musing about his future."
muse,/mjuːz/,"(작가, 화가 등에게 영감을 주는) 뮤즈",The painter said his wife was his greatest muse.
social butterfly,/ˈsoʊʃəl ˈbʌtərflaɪ/,"사교성이 뛰어난 사람, 어울리기 좋아하는 사람",My sister is a real social butterfly at every party.
take ~ too far,,"~의 도를 지나치다, ~을 도를 지나치게 하다",I think you're taking this too far.
keep one's chin up,,"(어려운 상황일지라도) 힘을 내다, 기운 내다",Keep your chin up; things will get better soon.
cursive,/ˈkɜrsɪv/,"필기체, 흘림글씨",She writes her name in beautiful cursive.
interject,/ˌɪntərˈdʒɛkt/,말참견을 하다,He interjected a comment during the meeting.
pull over,,"차를 대다, 차를 길가에 세우다, 길가에 정차하다 <정차하는 것을 뜻함>",The police officer asked the driver to pull over.
refer to ~,,~을 나타내다,The pronoun 'it' refers to the cat in this sentence.
bittersweet,/ˈbɪtərˌswiːt/,"(경험, 상황, 기억 등이) 괴로우면서도 즐거운",Graduation was a bittersweet moment for all of us.
study,/ˈstʌdi/,"자세히 살펴보다, 유심히 보다",She studied the map carefully before the trip.
you got me,,"모르겠는데, 모르지 <질문에 대한 답을 모를 때 씀>",You got me. I have no idea what the answer is.
you got me,,"들통났네, 들켰네",You got me! I ate the last cookie.
screw ~ up,,"~을 엉망으로 하다, ~을 망치다 <속어>",I really screwed up my presentation today.
out of breath,,숨이 가쁜,"After running upstairs, she was completely out of breath."
naturalize,/ˈnætʃərəlaɪz/,"~를 귀화시키다, ~에게 시민권을 주다",He was naturalized as a citizen last year.
count,/kaʊnt/,(정식으로) 인정되다 <자동사>,Does this goal count if the whistle already blew?
count,/kaʊnt/,"~으로 간주되다, 여겨지다","In many countries, a bicycle counts as a vehicle."
count,/kaʊnt/,백작,The count lived in a grand castle overlooking the valley.
count,/kaʊnt/,중요하다 <'세는 데 포함된다'라는 뜻에서 파생됐기 때문에 중요하다는 의미가 됨>,Every vote counts in a close election.
turn ~ down,,~을 거절하다,She decided to turn down the job offer.
night person,/naɪt ˈpɜrsən/,저녁형 인간,"I'm a night person, so I do my best work late."
more of ~,,"오히려, 오히려 ~같은, 오히려 ~에 가까운, 다소",He's more of a listener than a talker.
behind the wheel,,"운전대를 잡고 있는, 운전 중에",He fell asleep behind the wheel and had an accident.
spot,/spɑt/,"알아채다, 발견하다, 찾다",I spotted my friend in the crowded room.
take action,,조치를 취하다,We must take action to protect the environment.
classy,/ˈklæsi/,"세련된, 고급스러운, 기품 있는, 품격 있는",She wore a classy black dress to the gala.
cost a fortune,,"엄청나게 비싸다, 돈이 엄청나게 많이 들다",That designer handbag must have cost a fortune.
presume,/prɪˈzuːm/,"추정하다, 여기다, 생각하다",I presume you've already finished your homework.
presume,/prɪˈzuːm/,"~을 사실로 상정하다, ~이 존재한다는 것을 전제로 하다 <격식>",The law presumes that everyone is innocent until proven guilty.
assessment,/əˈsɛsmənt/,평가,The teacher gave a fair assessment of my work.
for now,,"현재로서는, 당장은, 우선은 <곧 상황이 달라질 것임을 강조함>",Let's stop here for now and continue tomorrow.
out loud,,"소리 내어, 소리 내서",She read the poem out loud to the class.
pitch-black,/ˌpɪtʃ ˈblæk/,칠흑같이 어두운,The room was pitch-black when the power went out.
at all,,"(의문문에서) 조금이라도, 도대체",Do you have any money at all?
at the mercy of ~,,"~에 휘둘리는, ~ 앞에서 속수무책인",The small boat was at the mercy of the storm.
mop,/mɑp/,대걸레로 닦다,She mopped the kitchen floor after dinner.
ancestor,/ˈænsɛstər/,"(사람의) 조상, 선조",My ancestors came from a small village in Ireland.
what brings you,,무슨 일로 ~에 오셨어요?,What brings you to the city today?
stuffy,/ˈstʌfi/,(코가) 막힌,My nose is stuffy because of this cold.
sore throat,/sɔr θroʊt/,인후염,I woke up with a sore throat this morning.
there is no such thing,,(~같은) 그런 것은 세상에 없다,There is no such thing as a free lunch.
dignified,/ˈdɪɡnɪfaɪd/,"위엄 있는, 품위 있는",The elderly man had a calm and dignified manner.
could have been worse,,"그만하길 다행이다, 이 정도면 괜찮다, 최악은 면했다","We lost the game, but it could have been worse."
how come?,,"왜?, 어째서?, 어째서 ~인가?",How come you didn't call me last night?
circumstance,/ˈsɜrkəmstæns/,"(일, 사건 등을 둘러싼) 환경, 상황, 정황 <주로 복수형으로 씀>","Under the circumstances, we made the best decision possible."
these days,,"(과거와 비교해서) 요즘, 요즘에는","These days, everyone seems to have a smartphone."
diversity,/dɪˈvɜrsɪti/,"다양한 사람의 포용, 다문화 배려",Our company values diversity in the workplace.
composite,/kəmˈpɑzɪt/,"몽타주 사진 합성 장치, 몽타주",The police created a composite of the suspect's face.
custody,/ˈkʌstədi/,"양육권, 보호권, 관리권, 양육, 관리","After the divorce, she got custody of the children."
custody,/ˈkʌstədi/,"(특히 재판 전의) 유치, 구류",The suspect was taken into custody by the police.
cocky,/ˈkɑki/,자만심에 찬,He became cocky after winning a few games.
take one's pick,,"마음에 드는 것을 골라잡다, 마음대로 선택하다","There are many desserts, so take your pick."
bounty,/ˈbaʊnti/,"현상금, 포상금",The sheriff offered a bounty for the outlaw's capture.
What about it?,,"그래서 어쨌다는 거야? <""so what""과 같은 의미>",So I was late. What about it?
dice,/daɪs/,"주사위 <미국에서는 단수형으로 die, 복수형으로 dice를 씀>",He rolled the dice and hoped for a six.
would rather ~,,"차라리 ~하겠다, 차라리 ~하고 싶다, ~를 선호하다",I would rather stay home than go out tonight.
obsession,/əbˈsɛʃən/,"집착, 강박 관념 <머릿속에서 뭔가에 관한 생각이 떠나지 않는 것>",Her obsession with cleanliness drove everyone crazy.
mean it,,"진심이다, 정말이다, 진심으로 하는 말이다","I love you, and I really mean it."
hood,/hʊd/,동네 <특히 미국에서 주로 쓰이는 속어>,He grew up in a tough hood in the city.
convict,/kənˈvɪkt/,"유죄를 선고하다, 유죄 판결을 내리다",The jury convicted him of the crime.
conceal,/kənˈsiːl/,"감추다, 숨기다 <격식>",She tried to conceal her disappointment with a smile.
prime,/praɪm/,"전성기, 한창때","At the prime of his career, he retired suddenly."
extinction,/ɪkˈstɪŋkʃən/,"멸종, 절멸, 소멸",Many species are on the brink of extinction.
to the point of ~,,"~라고 할 정도로, ~라고 할 수 있을 정도로",He was tired to the point of collapse.
incredible,/ɪnˈkrɛdəbəl/,"놀라운, 훌륭한, 대단한, 굉장한",The view from the mountaintop was absolutely incredible.
falling-out,/ˈfɔlɪŋ ˌaʊt/,"다툼, 사이가 틀어지는 일 <비격식>",The two friends had a falling-out over money.
blossom,/ˈblɑsəm/,"(나무, 관목이) 꽃 피다, 꽃을 피우다",The cherry trees blossom every spring.
talk in one's sleep,,잠꼬대를 하다,My brother often talks in his sleep.
carve,/kɑrv/,"조각하다, 깎아서 만들다",He carved a small boat out of wood.
for your information,,뭔가 잘못 알고 계신 것 같은데 <FYI로 줄여서 말하기도 함>,"For your information, I already finished that task."
medication,/ˌmɛdɪˈkeɪʃən/,"약, 약물",The doctor prescribed medication for my allergies.
jump into ~,,"갑자기 ~을 시작하다, ~에 뛰어들다",Don't jump into a decision without thinking it through.
drop the ball,,(책임지고 있는 일을) 실수로 망치다,He dropped the ball on the project and missed the deadline.
cut ~ some slack,,~을 덜 몰아붙이다,Cut him some slack; he's new here.
moral,/ˈmɔrəl/,"(이야기, 경험 등의) 교훈",The moral of the story is to always be honest.
spend,/spɛnd/,(돈을) 쓰다,She spends too much money on clothes.
damage,/ˈdæmɪdʒ/,"(~에 대한) 손상, 피해 <물리적인 피해를 뜻함>",The storm caused serious damage to the roof.
present,/prɪˈzɛnt/,"(사람들이 보거나 검토하도록) 제시하다, 제출하다",She presented her research to the committee.
diagnosis,/ˌdaɪəɡˈnoʊsɪs/,진단,The doctor's diagnosis was a mild case of the flu.
transfusion,/trænsˈfjuːʒən/,수혈 <의학 용어>,The patient needed a blood transfusion after the accident.
sweep ~ back,,(머리를) 뒤로 쓸어올리다,She swept her hair back into a ponytail.
for good,,영원히,He left the town for good and never returned.
deliver,/dɪˈlɪvər/,"내놓다, 산출하다, 약속 지키다",The new manager promised to deliver better results.
frown,/fraʊn/,"눈살을 찌푸리다, 얼굴을 찡그리다",She frowned when she heard the bad news.
crabby,/ˈkræbi/,"(사람이) 까칠한, 괴팍한",He gets crabby when he doesn't get enough sleep.
foodie,/ˈfuːdi/,식도락가 <비격식>,"As a foodie, she loves trying new restaurants."
chubby,/ˈtʃʌbi/,"통통한, 토실토실한",The baby had adorable chubby cheeks.
bull's eye,/ˈbʊlz aɪ/,"적중, 명중",The archer hit the bull's eye on his first try.
all the way,,"내내, 처음부터 끝까지",We drove all the way to the coast in one day.
stay out,,"(~에) 관여하지 않다, (~을) 피하다",You should stay out of their argument.
happily ever after,,오래오래 행복하게,They got married and lived happily ever after.
have no choice but to ~,,"~하지 않을 수 없다, ~하는 수밖에 없다",We had no choice but to cancel the trip.
run out,,"(~을) 다 써버리다, 바닥내다",We ran out of milk this morning.
transplant,/ˈtrænsplænt/,(생체 조직 등의) 이식,He is waiting for a heart transplant.
on one's own,,"혼자, 혼자서, 혼자 힘으로, 자력으로",She finished the project on her own.
kind of,,"좀, 약간, 어느 정도 <비격식적인 표현>",I'm kind of tired after the long walk.
tell,/tɛl/,"~을 알다, 구별하다, 식별하다 <타동사>",Can you tell the difference between these two colors?
more or less,,거의,The project is more or less finished.
drown,/draʊn/,"물에 빠져 죽다, 익사하다",He almost drowned while swimming in the ocean.
make ~ up,,"~을 형성하다, ~을 차지하다, ~을 이루다, ~을 구성하다",Women make up half of the workforce here.
deaf,/dɛf/,"귀가 들리지 않는, 청각 장애가 있는",She has been deaf since birth.
struggle,/ˈstrʌɡəl/,"힘든 것, 힘든 일",Learning a new language was a real struggle for him.
struggle,/ˈstrʌɡəl/,"분투하다, 고투하다, 고심하다, 애쓰다, 허덕이다, 버둥거리다",She struggled to open the heavy door.
imaginative,/ɪˈmædʒɪnətɪv/,"창의적인, 상상력이 풍부한",She wrote an imaginative story about talking animals.
humanity,/hjuːˈmænɪti/,"인류, 인간",The disaster brought out the best in humanity.
what is the occasion,,"뭔 일 있어?, 무슨 일이야?",You're all dressed up! What is the occasion?
hydrate,/ˈhaɪdreɪt/,수분을 공급하다,Remember to hydrate during your workout.
hydrate,/ˈhaɪdreɪt/,수화시키다 <화학 용어. 물 분자와 결합하여 수화물이 되게 하다>,Certain salts hydrate when exposed to water.
persistence,/pərˈsɪstəns/,"(사람의) 고집, 끈기",Her persistence finally paid off when she got the job.
lanky,/ˈlæŋki/,흐느적거리듯 움직이는,The lanky teenager towered over his classmates.
sibling,/ˈsɪblɪŋ/,"(한 명의) 형제, 자매","I have three siblings, two brothers and a sister."
sing along,,"(~와 함께) 따라부르다, 함께 노래하다",The crowd began to sing along with the band.
do well on,,(~을) 잘하다,She hopes to do well on her final exam.
assignment,/əˈsaɪnmənt/,"과제, 임무",The teacher gave us a difficult assignment.
besides,/bɪˈsaɪdz/,"게다가, 뿐만 아니라","I don't want to go; besides, it's raining."
porch,/pɔrtʃ/,"현관 <집의 출입구 앞에 지붕으로 덮인, 건물의 외벽에서 튀어나온 공간>",We sat on the porch and watched the sunset.
tummy,/ˈtʌmi/,배 <유아어. stomach의 변형>,The little boy said his tummy hurt.
that is the spirit,,"바로 그런 정신이야!, 그렇게 하는 거야! <격려하는 말>",That's the spirit! Keep trying and you'll succeed.
kettle,/ˈkɛtəl/,"주전자 <주로 물을 끓일 때 씀. 뚜껑, 손잡이, 주둥이가 달려 있음>",She put the kettle on to make some tea.
next to,,(위치상으로) ~ 옆에,The bank is right next to the post office.
in need,,"어려움에 처해, 도움이 필요한, 궁핍한 <삶에 꼭 필요한 것이 없는 상태>",We should always help those in need.
doodle,/ˈduːdəl/,낙서를 끄적거리다,He doodled little stars all over his notebook.
rip out,,"(비유적으로, 사람의 마음 등을) 찢다",The tragic news seemed to rip out her heart.
while,/waɪl/,"~이긴 하지만, ~에도 불구하고","While I understand your point, I still disagree."
charity,/ˈtʃærɪti/,"자선 단체, 구호 단체",She donates to a local charity every month.
hit on ~,,"~에게 수작을 걸다, ~를 꼬시다",A stranger tried to hit on her at the bar.
intrude,/ɪnˈtruːd/,"침범하다, 함부로 끼어들다, 방해하다",I don't want to intrude on your family time.
intrude,/ɪnˈtruːd/,방해하다,"Sorry to intrude, but I need to ask you something."
guide,/ɡaɪd/,"(~에 대한) 안내, 안내서, 가이드",She bought a travel guide before her trip.
increase,/ˈɪnkriːs/,(수량의) 증가,There was a sharp increase in prices this year.
barely,/ˈbɛrli/,"거의 ~아니게, 거의 ~없이",He barely passed the exam.
apparently,/əˈpærəntli/,"(확실하지는 않지만) 듣자 하니, 알려진 바로는","Apparently, they canceled the concert due to rain."
recess,/ˈriːsɛs/,(학교의) 쉬는 시간,The children played outside during recess.
amused,/əˈmjuːzd/,"재미있어 하는, 즐거워 하는",She was amused by the kitten's playful antics.
fine,/faɪn/,벌금,He had to pay a fine for parking illegally.
affordable,/əˈfɔrdəbəl/,"(가격이) 알맞은, 적당한, 큰 부담 없는 <대다수가 충분히 감당할 수 있는>",We found an affordable apartment near downtown.
dinosaur,/ˈdaɪnəsɔr/,공룡,The museum has a huge dinosaur skeleton on display.
attempt,/əˈtɛmpt/,"(특히 힘든 일을) 시도하다, 애써 해보다",She attempted to climb the mountain despite the storm.
pass away,,돌아가시다 <die라는 말을 피하기 위해 씀>,His grandmother passed away last winter.
upcoming,/ˈʌpˌkʌmɪŋ/,"다가오는, 곧 있을 <명사 앞에만 씀>",Everyone is excited about the upcoming festival.
divide,/dɪˈvaɪd/,"(여러 부분들로) 나뉘다, 갈라지다",The class divided into small groups for the project.
exclusive,/ɪkˈskluːsɪv/,"독점적인, 전용의",The club offers exclusive benefits to its members.
poetic,/poʊˈɛtɪk/,시적인 <아름답거나 감성적인 것을 뜻하는 비유적인 표현으로도 씀>,The sunset had a poetic beauty that left us speechless.
move on,,"(새로운 일, 주제로) 옮기다, 넘어가다",Let's move on to the next topic.
get dressed,,옷을 입다,"Hurry up and get dressed, or we'll be late."
look ~ up,,찾아보다,I'll look up the word in the dictionary.
dairy,/ˈdɛri/,유제품,She avoids dairy because she is lactose intolerant.
official,/əˈfɪʃəl/,"(고위) 공무원, 관리, 임원",A government official announced the new policy.
jerk,/dʒɜrk/,"나쁜 놈, 무례한 놈",Don't be such a jerk to your little brother.
jerk,/dʒɜrk/,홱 움직이다 <갑자기 날카롭게 움직이거나 무엇을 움직이게 하다>,The car jerked forward when he hit the brakes.
shame on you,,부끄러운 줄 알아라,Shame on you for lying to your parents.
stunning,/ˈstʌnɪŋ/,"굉장히 아름다운, 굉장히 멋진, 놀랄만한",She looked absolutely stunning in her wedding dress.
sunscreen,/ˈsʌnskriːn/,자외선 차단제,Don't forget to apply sunscreen before going to the beach.
corruption,/kəˈrʌpʃən/,"부패, 타락",The scandal exposed widespread corruption in the government.
by the time,,"~쯤에, ~할 쯤에는","By the time we arrived, the show had already started."
vital,/ˈvaɪtəl/,"필수적인, 매우 중요한, 없어서는 안 될",Water is vital for all living things.
once,/wʌns/,"일단 ~하면, ~하자마자","Once you finish your homework, you can play outside."
matter,/ˈmætər/,"중요하다, 문제되다 <진행형으로는 쓰이지 않음>",Your opinion really matters to me.
through,/θruː/,~을 겪어,He went through a lot of hardship as a child.
overnight,/ˌoʊvərˈnaɪt/,"하룻밤 사이에, 갑자기, 빨리",The company became famous overnight.
superb,/suːˈpɜrb/,"최고의, 최상의, 대단히 훌륭한",The food at the restaurant was superb.
help oneself,,"(~을) 마음껏 먹다, 마음껏 마시다",Please help yourself to some snacks.
help oneself,,(~을) 마음껏 가져가다,Help yourself to any books on the shelf.
volunteer,/ˌvɑlənˈtɪr/,자원 봉사 하다,She volunteers at the animal shelter every weekend.
clothing,/ˈkloʊðɪŋ/,"(특히 특정한 종류의) 옷, 의복",You should wear warm clothing in winter.
literally,/ˈlɪtərəli/,"말 그대로, 정말로, 완전히 <사실인 내용을 강조하기 위해 씀>",I was literally frozen after standing in the snow.
courage,/ˈkɜrɪdʒ/,용기,It took great courage to speak up in front of everyone.
hang on,,"잠깐, 기다려, 멈춰 봐 <명령형으로 씀>","Hang on a second, I'll be right back."
what ~ look like,,"~는 어떻게 생겼어?, ~는 어떻게 생겼는지 <How does ~ look?과 같은 의미>",What does your new house look like?
habitat,/ˈhæbɪtæt/,"(생물을 둘러싼) 환경, 거주 환경, 서식지",Pollution is destroying the natural habitat of many animals.
squirrel,/ˈskwɜrəl/,"청설모, 다람쥐 <다람쥣과의 동물을 총칭하는 표현>",A squirrel buried an acorn under the tree.
fulfill,/fʊlˈfɪl/,"실현하다, 성취하다, 이루다",She worked hard to fulfill her childhood dream.
investigate,/ɪnˈvɛstɪɡeɪt/,"(범죄, 상황, 사건 등을) 수사하다",The detectives investigated the mysterious robbery.
along with ~,,~와 함께,She came to the party along with her sister.
field trip,/ˈfiːld trɪp/,현장 학습,The students went on a field trip to the zoo.
rush,/rʌʃ/,"급속히 움직이다, 급히 하다, 급히 서두르다",We had to rush to catch the last train.
show up,,(예정된 곳에) 나타나다,He didn't show up for the meeting.
embarrassed,/ɪmˈbærəst/,"(사람이) 창피한, 쑥스러운, 당황스러운",She felt embarrassed when she tripped in public.
break ~ up,,"(모임, 집회, 무리 등을) ~을 해산시키다",The police came to break up the crowd.
cipher,/ˈsaɪfər/,(글로 쓰인) 암호,The spy sent a message written in a secret cipher.
chore,/tʃɔr/,"(빨래, 청소, 설거지 등의) 집안일",Washing the dishes is my least favorite chore.
all along,,"내내, 줄곧, 계속",I knew the truth all along.
for oneself,,"(다른 사람 도움 없이) 스스로, 직접, 제힘으로",You need to see it for yourself to believe it.
all of a sudden,,갑자기,"All of a sudden, the lights went out and everyone screamed."
out there,,"어딘가, 세상 어딘가",There is someone out there who really understands you.
afford,/əˈfɔːrd/,"여유가 되다, 형편이 되다, 할 수 있다 <수동태로는 안 씀.>",We can't afford a new car this year.
terrific,/təˈrɪfɪk/,"아주 좋은, 멋진, 훌륭한, 굉장한",You did a terrific job on the presentation today.
should have,,~했어야 했다,I should have called you before coming over.
at all times,,"항상, 언제나",Keep your seatbelt fastened at all times during the flight.
in the end,,"마침내, 마지막에 가서는, 결국","In the end, everything worked out just fine."
be sure to ~,,반드시 ~하다 <주로 명령문으로 씀>,Be sure to lock the door before you leave.
into,/ˈɪntuː/,"~에 열중하여, ~에 관심을 가지고, ~에 빠져",My son is really into dinosaurs these days.
nothing but,,"오직, 단지~일 뿐인",He has given me nothing but trouble since Monday.
see ~ as ~,,"~을 ~로 간주하다, ~을 ~로 보다",Many people see her as a natural leader.
a bunch of,,(수나 양이) 많은,She bought a bunch of flowers for her mother.
have an impact,,"(~에) 영향을 끼치다, 영향을 주다",Your kind words really had an impact on me.
fall off,,"~에서 떨어지다, 낙하하다",Be careful not to fall off the ladder.
feel like,,~한 느낌이 있다,I feel like taking a long walk tonight.
fit in,,"(자연스럽게) (~와) 어울리다, 맞다",The new student quickly fit in with her classmates.
for sure,,"(의심할 여지없이) 확실히, 틀림없이",I will finish the report by Friday for sure.
get along,,사이좋게 지내다,The two brothers get along really well now.
pain,/peɪn/,(정신적) 고통,The pain of losing a friend never fully disappears.
prank,/præŋk/,(농담으로 하는) 장난,The kids played a harmless prank on their teacher.
in a way,,"어떤 면에서는, 어느 정도는","In a way, failing that test taught me a lot."
if it were not for,,"~이 없다면, ~이 아니라면 <현재 상황에 대한 가정>","If it were not for your help, I would have failed."
order ~ around,,~에게 이래라저래라하다,Stop trying to order me around all the time.
get to,,"(일, 주제 등을) ~을 다루다, ~에 이르다",We didn't get to the last topic during the meeting.
get to,,"~을 괴롭히다, 못살게 굴다",Don't let his rude comments get to you.
virtue,/ˈvɜːrtʃuː/,"미덕, 덕목",Patience is a virtue that few people truly master.
outbreak,/ˈaʊtbreɪk/,"(전쟁, 전염병 등의) 발생, 발발",The outbreak of the disease spread quickly through the town.
pick ~ up,,"~을 알게 되다, ~을 익히게 되다",I picked up some Spanish while living in Mexico.
stumble,/ˈstʌmbəl/,"발이 걸리다, 발을 헛디디다",She stumbled over a rock on the dark path.
stumble,/ˈstʌmbəl/,"잘못, 실수",One small stumble should not ruin your whole career.
other than ~,,~외에,I have no plans this weekend other than resting.
means,/miːnz/,"수단, 방법, 방도",We must find a better means of communication.
in life,,"생전에, 목숨이 있는 동안에, 이승에서",He accomplished so much in life before he passed.
in terms of ~,,"~ 면에서, ~에 관해서는","In terms of price, this option is the best."
honor,/ˈɑːnər/,"~에게 경의를 표하다, 예우하다, 기리다",The city built a statue to honor the fallen soldiers.
might,/maɪt/,"~할 수도 있다, ~일지도 모른다, ~이었을지도 모른다","It might rain later, so bring an umbrella."
within,/wɪˈðɪn/,"(범위, 한계) 내에, 안에",Please return the form within three business days.
sip,/sɪp/,(아주 적은 양의) 한 모금,She took a small sip of the hot coffee.
console,/kənˈsoʊl/,"위로하다, 위안을 주다",He tried to console his friend after the loss.
no-brainer,/ˌnoʊˈbreɪnər/,"쉬운 문제, 쉬운 결정",Choosing the cheaper flight was a total no-brainer.
torn,/tɔːrn/,"(~ 사이에서) 결정하지 못하고 있는, 고민하고 있는",I was torn between staying home and going out.
yet,/jet/,"(의문문에서) 이제, 지금쯤은",Has the mail arrived yet this morning?
should,/ʃʊd/,"~해야겠다, ~하면 좋겠다",I should get going before it gets too late.
bound,/baʊnd/,"(법, 의무상) 얽매인, ~해야 하는",The company is legally bound to honor the contract.
sue,/suː/,"고소하다, 소송을 제기하다",They threatened to sue the company for damages.
get in,,"합격하다, 입학하다, 입사하다",He finally got in to Harvard last spring.
pull up,,"(차량, 운전자가) 멈추다, 서다",A taxi pulled up right in front of the hotel.
temper,/ˈtempər/,"(쉽게 화를 내는) 성질, 성미",He has quite a temper when things go wrong.
lack,/læk/,"~이 없다, ~이 부족하다 <타동사>",The plan lacks the details we really need.
sufficient,/səˈfɪʃənt/,충분한,We have sufficient food to last the whole week.
suffice,/səˈfaɪs/,충분하다,A simple apology will suffice this time.
hold up,,"~을 올리다, ~을 들어 올리다",She held up the trophy for everyone to see.
popularity,/ˌpɑːpjəˈlærəti/,인기,The show's popularity grew rapidly over the years.
the other day,,"일전에, 며칠 전에",I ran into your sister the other day downtown.
earn,/ɜːrn/,"얻다, 받다, 획득하다",She worked hard to earn everyone's respect.
taste,/teɪst/,"(~에 대한) 취향, 기호",He has excellent taste in music and art.
prayer,/preər/,"기도 내용, 기도문, 기도 제목 <셀 수 있는 명사>",She whispered a quiet prayer before the exam.
grasshopper,/ˈɡræsˌhɑːpər/,메뚜기,A green grasshopper jumped across the garden path.
might want to,,~하는 게 더 좋다 <권유를 나타냄>,You might want to check the weather before leaving.
make-up,/ˈmeɪkʌp/,"화장품, 화장, 분장",She rarely wears make-up on the weekends.
unlike,/ʌnˈlaɪk/,~와는 달리,"Unlike her sister, she loves cold weather."
put ~ on,,"(얼굴, 피부 등에) ~을 바르다",Don't forget to put sunscreen on before the beach.
why would,,~가 뭐하러 ~하겠어? <주로 why would I ~ 형태로 쓰임>,Why would I lie to you about something so small?
massive,/ˈmæsɪv/,"엄청난, 대량의, 대규모의, 거대한",They built a massive stadium near the river.
out front,,(건물의) 입구 쪽에,The car is parked out front waiting for you.
messy,/ˈmesi/,"지저분한, 엉망인",His desk is always messy and covered in papers.
come by,,(누구를 보러) 잠깐 들르다,Feel free to come by my office anytime tomorrow.
no matter,,~와는 상관없이 <no matter + what/how/when/who 등과 함께 씀>,"No matter what happens, I will support you."
determination,/dɪˌtɜːrmɪˈneɪʃən/,결의,Her determination to succeed inspired the whole team.
festive,/ˈfestɪv/,"축제 분위기가 나는, 명절 기분의, 즐거운, 들뜬",The whole street had a festive atmosphere last night.
would say,,~인 것 같아 <소극적인 의사 표현 또는 권유를 나타냄>,I would say this is the best option we have.
adjust,/əˈdʒʌst/,"(약간) 조정하다, 조절하다",Please adjust the volume a little lower.
adjust,/əˈdʒʌst/,(~에) 적응하다,It took her months to adjust to the new city.
neighborhood,/ˈneɪbərˌhʊd/,"이웃, 인근, 근처",They just moved into a quiet neighborhood nearby.
mean ~ by ~,,"~을 ~라는 의미로 말하다, ~을 ~라는 뜻으로 말하다",What do you mean by that remark?
even if,,"설령 ~한다고 해도, 가령 ~이라 할지라도",I will go even if it rains all day.
stiff,/stɪf/,"(근육이) 걸리는, 뻐근한",My neck feels stiff after sleeping wrong.
what have you been up to,,어떻게 지냈어?,"Hey, what have you been up to lately?"
get lost,,길을 잃다,We got lost trying to find the old temple.
solely,/ˈsoʊlli/,"오직, 오로지, 단지, 단독으로, ~만",The decision rests solely on your shoulders.
appealing,/əˈpiːlɪŋ/,"매력적인, 흥미로운",The idea of a beach vacation sounds very appealing.
utterly,/ˈʌtərli/,"완전히, 순전히, 아주, 전혀",I was utterly exhausted after the long hike.
proposition,/ˌprɑːpəˈzɪʃən/,"(특히 사업상의) 제의, 제안",He made me an interesting business proposition.
proposition,/ˌprɑːpəˈzɪʃən/,"명제, 진술 <격식>",The proposition that all men are equal is powerful.
proposition,/ˌprɑːpəˈzɪʃən/,~에게 제안하다,She propositioned the investors with a bold plan.
rest on ~,,"~에 달려 있다, ~에 의지하다",The company's future rests on this single deal.
perceive,/pərˈsiːv/,"(~을 ~로) 여기다, 인식하다",Many perceive him as a strict but fair boss.
perceive,/pərˈsiːv/,"감지하다, 인지하다",Dogs can perceive sounds humans cannot hear.
skeptical,/ˈskeptɪkəl/,"의심 많은, 회의적인, 회의를 나타내는, 회의론자 같은, 신용하지 않는",She remained skeptical about his sudden change of heart.
salient,/ˈseɪliənt/,"가장 중요한, 핵심적인, 가장 두드러진, 현저한",Let me highlight the most salient points of the plan.
startle,/ˈstɑːrtəl/,깜짝 놀라게 하다,The loud noise startled the sleeping baby.
expound,/ɪkˈspaʊnd/,자세히 설명하다 <격식>,The professor began to expound his new theory.
unfazed,/ʌnˈfeɪzd/,"동요하지 않는, 당황하지 않은",She stayed completely unfazed by the criticism.
acquaintance,/əˈkweɪntəns/,"아는 사람, 지인","He is just an acquaintance, not a close friend."
Martian,/ˈmɑːrʃən/,화성인,The movie imagines a lonely Martian exploring the desert.
ritual,/ˈrɪtʃuəl/,"의례적인 일, 의식과 같은 일",Morning coffee is a daily ritual for many people.
tens of thousands,,수만(數萬),Tens of thousands of fans filled the stadium.
Europe,/ˈjʊrəp/,유럽 <영국에서는 영국을 제외한 유럽 대륙을 가리키는 의미로도 씀>,They spent the summer traveling across Europe.
lately,/ˈleɪtli/,"최근에, 얼마 전에",I haven't seen much of him lately.
grab,/ɡræb/,~을 간단히 먹다 <빠르고 간단하게 먹는다는 뜻>,Let's grab a quick lunch before the meeting.
grab,/ɡræb/,"붙잡다, 움켜쥐다, 움켜잡다",She grabbed the railing to keep from falling.
